x,Curve1,Curve2,Curve3,Curve4
7.8488,-0.23319,0.90542,-0.40032,1.01611
7.8506,-0.23411,0.90589,-0.40168,1.01568
7.9587,-0.27649,0.95694,-0.48015,0.98367
8.1351,-0.32053,1.09307,-0.59675,0.91814
8.1381,-0.62006,1.09549,-0.59876,0.9169
8.261,-0.75667,1.17036,-0.68245,0.86451
8.3237,-0.79441,1.17091,-0.73105,0.83582
8.4257,-0.84468,1.05919,-0.81806,0.78585
8.5076,-0.88166,0.87316,-0.87587,0.74228
8.6146,-0.93165,0.6218,-0.93324,0.67866
8.6715,-0.96322,0.55271,-0.95622,0.64011
8.7784,-1.02504,0.51744,-0.98587,0.54693
8.8232,-1.04143,0.51677,-0.99322,0.1538
8.8603,-1.05085,0.5095,-0.99709,0.10859
8.9443,-1.06218,0.03083,-0.9985,0.04425
8.9467,-1.06235,0.02901,-0.99839,0.04267
8.9578,-1.06303,0.02247,-0.99779,0.03553
9.0386,-1.06414,0.00355,-0.98814,-0.01242
9.2327,-1.0472,-0.03336,-0.93395,-0.12126
9.3157,-1.03257,-0.16758,-0.90273,-0.17688
9.3163,-1.03244,-0.1728,-0.90248,-0.17738
9.3585,-1.02313,-0.37656,-0.88561,-0.21565
9.4818,-0.98704,-0.44787,-0.8351,-0.47639
9.5681,-0.95064,-0.49183,-0.80275,-0.57712
9.648,-0.90324,-0.53169,-0.91518,-0.6503
9.6493,-0.90234,-0.53233,-0.91319,-0.65143
9.6863,-0.87412,-0.55125,-0.85586,-0.6848
9.7687,-0.79402,-0.69107,-0.72832,-0.76796
9.7701,-0.79243,-0.69581,-0.72614,-0.76965
9.8107,-0.74292,-0.75717,-0.66256,-0.82699
9.9311,-0.56995,-0.84865,-0.46996,-0.93469
10.0502,-0.40503,-0.93255,-0.26417,-0.9622
10.0571,-0.39633,-0.93811,-0.25093,-0.96304
10.0574,-0.39601,-0.93832,-0.25044,-0.96307
10.1293,-0.31205,-1.00382,-0.02079,-0.9693
10.221,-0.2288,-1.02546,0.09055,-0.97257
10.2535,-0.20798,-1.01945,0.12121,-0.97283
10.4119,-0.17165,-0.97565,0.24133,-0.96885
10.4975,-0.15179,-0.954,0.28966,-0.9635
10.6277,0.09124,-0.93181,0.3564,-0.95111
10.6576,0.13527,-0.92909,0.37279,-0.94748
10.7765,0.27125,-0.92419,0.46602,-0.92963
10.9533,0.44725,-0.91227,0.74011,-0.8881
11.0179,0.5189,-0.88678,0.77806,-0.86452
11.0205,0.52221,-0.88472,0.77934,-0.86341
11.0347,0.54142,-0.86937,0.7861,-0.85714
11.072,0.60884,-0.53239,0.80223,-0.83836
11.1412,0.67823,-0.48409,0.82774,-0.79136
11.3168,0.68417,-0.43461,0.87794,-0.55109
11.4666,0.7469,-0.39967,0.91075,-0.35041
11.4782,0.76209,-0.39506,0.913,-0.3353
11.5574,0.9981,-0.1704,0.92724,-0.22855
11.6262,1.07765,-0.05446,0.93807,-0.12633
11.6784,1.08345,0.01439,0.94525,-0.03935
11.7985,1.05055,0.17283,0.9574,0.20185
11.8313,1.0358,0.24138,0.95911,0.27677
11.8386,1.03226,0.24148,0.95934,0.29403
11.9175,0.9893,0.24523,0.9552,0.27173
11.9198,0.98793,0.24541,0.95477,0.27269
12.0773,0.87942,0.26849,0.81561,0.39967
12.1177,0.84681,0.27926,0.7876,0.43889
12.2047,0.76895,0.3164,0.73665,0.52577
12.324,0.64684,0.78888,0.67203,0.64673
12.3624,0.60582,0.83436,0.65102,0.68545
12.4883,0.48492,0.83842,0.57735,0.80819
12.5658,0.43074,0.8469,0.52337,0.87806
12.6105,0.40476,0.8654,0.48493,0.91478
12.6471,0.38517,0.89679,0.44453,0.94208
12.7754,0.31022,1.20888,0.14402,1.01116
12.7771,0.30871,1.2123,0.14173,1.01173
12.8468,0.17123,1.29619,0.08266,1.02636
12.9003,0.05438,1.3148,0.0514,1.02625
13.0538,-0.18233,1.28618,-0.04961,0.99044
13.1057,-0.2472,1.25751,-0.1016,0.97342
13.2153,-0.3628,1.14022,-0.2748,0.93453
13.2179,-0.36518,1.1341,-0.27987,0.93356
13.3129,-0.43855,0.89955,-0.47387,0.8966
13.3963,-0.47993,0.92198,-0.61951,0.86126
13.586,-0.5187,0.95947,-0.79528,0.7596
13.6696,-0.52902,0.96551,-0.83593,0.55368
13.7062,-0.53839,0.96554,-0.85007,0.48512
13.7216,-0.54459,0.96504,-0.85551,0.46434
13.8065,-0.64056,0.95711,-0.88156,0.37279
13.8465,-0.80043,0.95068,-0.89204,0.33673
13.917,-0.9624,0.93559,-0.90835,0.27914
14.0117,-1.01258,0.90841,-0.92618,0.20939
14.2458,-1.06551,0.80563,-0.95064,0.01084
14.2483,-1.06588,0.80416,-0.95074,0.00688
14.2787,-1.07025,0.45037,-0.95162,-0.36363
14.2801,-1.07044,0.44671,-0.95165,-0.36637
14.2822,-1.07073,0.44142,-0.95169,-0.37035
14.3659,-1.08076,0.123,-0.95071,-0.47545
14.367,-1.08088,0.12318,-0.95066,-0.47645
14.3779,-1.08199,0.1252,-0.95014,-0.48627
14.4553,-1.08858,0.14241,-0.94347,-0.54452
14.5832,-1.09365,0.16101,-0.91832,-0.61684
14.7749,-1.06594,0.08578,-0.83428,-0.70313
14.78,-1.06409,0.0769,-0.83109,-0.70522
14.8585,-1.02873,-0.41384,-0.7746,-0.73655
14.8652,-1.02529,-0.51355,-0.76912,-0.73915
14.9051,-1.00385,-0.688,-0.73417,-0.7545
14.9894,-0.95632,-0.79043,-0.6499,-0.78595
15.1513,-0.8628,-0.84278,-0.46573,-0.84398
15.2684,-0.79241,-0.8514,-0.33851,-0.88437
15.3552,-0.73783,-0.85644,-0.26215,-0.91172
15.5911,-0.56788,-0.89007,-0.00774,-0.9589
15.6372,-0.52567,-0.89652,0.07925,-0.96111
15.7964,-0.15748,-0.90411,0.44503,-0.94555
15.8045,-0.14046,-0.90367,0.46204,-0.94375
15.8305,-0.09325,-0.90162,0.50399,-0.93726
15.8448,-0.07018,-0.90007,0.47307,-0.93327
15.8735,-0.02713,-0.89607,0.27934,-0.92441
16.1178,0.31057,-0.82617,0.64806,-0.81229
16.1948,0.44837,-0.79421,0.74739,-0.76555
16.3179,0.67252,-0.73555,0.85345,-0.68035
16.372,0.68708,-0.70695,0.88388,-0.63792
16.3727,0.68703,-0.70657,0.88422,-0.63735
16.4926,0.70363,-0.6361,0.92815,-0.47566
16.5212,0.72247,-0.61742,0.93543,-0.43004
16.6003,0.79796,-0.55928,0.95336,-0.33544
16.656,0.85951,-0.50685,0.96689,-0.27971
16.6941,0.90217,-0.43134,0.97626,-0.24475
16.7351,0.94709,-0.27595,0.9854,-0.20926
16.8935,1.09007,-0.05734,1.00071,-0.07759
16.896,1.09173,-0.05753,1.00068,-0.07545
16.9248,1.1094,-0.0503,0.99984,-0.05008
16.9667,1.12907,-0.0257,0.99708,-0.01099
17.0172,1.14356,0.0134,0.99167,0.04233
17.1772,1.12823,0.166,0.96168,0.34188
17.3,1.05985,0.29821,0.92475,0.58508
17.3373,1.03028,0.34078,0.91054,0.63519
17.3743,0.99713,0.39702,0.89472,0.67855
17.4201,0.9513,0.51039,0.87238,0.7255
17.5395,0.80968,0.74933,0.79122,0.82442
17.7002,0.58417,1.02212,0.54934,0.92176
17.7012,0.58267,0.8721,0.54706,0.92228
17.7017,0.58191,0.87236,0.54591,0.92254
17.7875,0.45427,0.99097,0.3742,0.96234
17.7883,0.45304,0.99221,0.37314,0.96268
17.9432,0.23843,1.17815,0.27401,1.01366
18.0759,0.10799,1.08051,0.14853,1.03414
18.1583,0.06117,1.02041,0.00703,1.03501
18.1894,0.05003,1.00969,-0.05546,1.03281
18.3117,0.02811,0.99991,-0.31264,1.0097
18.3668,0.02458,1.00265,-0.39435,0.99139
18.5258,-0.00119,1.01321,-0.16914,0.91477
18.5275,-0.00248,1.01326,-0.16968,0.91378
18.5695,-0.28824,1.01352,-0.19083,0.88855
18.7197,-0.52883,0.97231,-0.32828,0.78486
18.7767,-0.61895,0.85992,-0.39408,0.74094
18.8186,-0.73127,0.62466,-0.446,0.70734
18.8875,-0.7334,0.51054,-0.53778,0.65024
18.9271,-0.73346,0.48748,-0.5948,0.61663
19.0227,-0.73357,0.46365,-0.75621,0.53478
19.1054,-0.73551,0.45851,-0.88101,0.46097
19.2152,-0.74716,0.46134,-0.89821,0.34833
19.2264,-0.74995,0.46196,-0.90001,0.33512
19.2686,-0.77234,0.46453,-0.90662,0.28144
19.381,-1.00765,0.47041,-0.92212,0.08002
19.3921,-1.01202,0.4706,-0.92345,0.04806
19.4586,-1.03202,0.46692,-0.93043,-0.14268
19.5018,-1.04095,0.45237,-0.93401,-0.20813
19.5062,-1.04174,0.44944,-0.93433,-0.21326
19.5862,-1.05306,-0.06349,-0.93848,-0.2826
19.6779,-1.06192,-0.16213,-0.93883,-0.34064
19.7925,-1.06908,-0.30683,-0.93081,-0.40629
19.8346,-1.07,-0.43998,-0.92489,-0.43163
19.9581,-1.06216,-0.55019,-0.89461,-0.52081
19.9615,-1.06157,-0.55149,-0.8934,-0.52379
20.0445,-1.03068,-0.57479,-0.85749,-0.60801
20.0815,-0.96826,-0.58229,-0.83668,-0.6625
20.1641,-0.76857,-0.59564,-0.77843,-0.84316
20.2061,-0.7306,-0.6012,-0.74206,-0.88713
20.5263,-0.5141,-0.63689,-0.313,-0.99076
20.5296,-0.51118,-0.63749,-0.30799,-0.99091
20.5305,-0.51033,-0.63767,-0.30656,-0.99096
20.5686,-0.469,-0.7875,-0.25128,-0.99172
20.607,-0.23811,-0.81421,-0.19983,-0.99069
20.6554,-0.23125,-0.83944,-0.14112,-0.98693
20.7358,-0.23315,-0.86836,-0.05705,-0.975
20.8083,-0.2342,-0.88263,0.01152,-0.95905
21.0098,-0.19066,-0.91411,0.23619,-0.89388
21.0141,-0.18814,-0.91557,0.24165,-0.89217
21.0216,-0.18353,-0.91825,0.25109,-0.8892
21.2111,0.12161,-1.07687,0.47959,-0.79963
21.2273,0.173,-1.10544,0.49669,-0.79056
21.2541,0.26742,-1.16913,0.52429,-0.77488
21.2646,0.3058,-1.19455,0.53493,-0.76846
21.3924,0.52494,-1.31135,0.65401,-0.67694
21.4144,0.52953,-1.31871,0.67288,-0.65819
21.5747,0.51732,-1.34551,0.79788,-0.50036
21.5878,0.51642,-1.3462,0.80718,-0.48761
21.7808,0.57325,-1.32979,0.92658,-0.31127
21.83,0.63307,-1.31398,0.95065,-0.25046
21.8813,0.72855,-1.28634,0.9723,-0.16011
22.0004,1.06157,-0.97431,1.00542,0.02565
22.0199,1.11617,-0.95462,1.008,0.04532
22.0307,1.1435,-0.9512,1.00901,0.05533
22.0617,1.2065,-0.94875,1.01009,0.08125
22.2035,1.26817,-0.89941,0.97662,0.17681
22.2631,1.24725,-0.83574,0.94545,0.21457
22.3948,1.17903,-0.61604,0.85692,0.3237
22.4834,1.1267,-0.3752,0.79334,0.5652
22.5125,1.1091,-0.21463,0.77301,0.59819
22.5547,1.08347,0.07808,0.74424,0.63573
22.5996,1.05627,0.22388,0.71429,0.66882
22.7141,0.99144,0.45448,0.6398,0.73898
22.9192,0.86666,0.70158,0.50579,0.84199
22.9616,0.81503,0.70442,0.47699,0.86105
23.0064,0.7566,0.30504,0.44581,0.88051
23.1282,0.5815,0.58941,0.35498,0.92996
23.2439,0.38552,0.99774,0.25398,0.97215
23.2919,0.28635,1.17785,0.20545,0.98805
23.3237,0.20689,1.17247,0.1703,0.99794
23.3661,0.08195,1.16747,0.11799,1.01023
23.4583,-0.10986,1.15875,-0.04436,1.03182
23.5412,-0.1754,1.15039,-0.30656,1.0412
23.5838,-0.19396,1.14542,-0.35636,1.0401
23.8564,-0.24435,1.08826,-0.54612,0.89172
23.8953,-0.2474,1.07269,-0.57042,0.85747
24.0353,-0.25592,0.96754,-0.66833,0.7277
24.1127,-0.2627,0.83472,-0.75979,0.65227
24.1431,-0.26928,0.7607,-0.80728,0.62199
24.155,-0.27476,0.73383,-0.8226,0.60993
24.2414,-0.55057,0.62559,-0.88671,0.52057
24.3077,-0.62831,0.60471,-0.91425,0.44843
24.3918,-0.72164,0.60237,-0.939,0.34887
24.4441,-0.78061,0.60054,-0.95028,0.27616
24.553,-0.91325,0.53609,-0.96527,0.11053
24.5984,-0.96579,0.18036,-0.96834,0.07432
24.6388,-1.00501,0.11177,-0.96951,0.04982
24.6913,-1.04267,0.06355,-0.96883,0.02197
24.9348,-1.09647,-0.0534,-0.93032,-0.0966
25.0492,-1.08765,-0.10361,-0.88956,-0.16276
25.0586,-1.08632,-0.10901,-0.88558,-0.16924
25.0897,-1.08132,-0.13156,-0.87182,-0.19255
25.2147,-1.05097,-0.40611,-0.80733,-0.34416
25.2557,-1.03712,-0.42886,-0.78335,-0.42483
25.3806,-0.98167,-0.48108,-0.70264,-0.68691
25.586,-0.84289,-0.54901,-0.55044,-0.90014
25.6683,-0.77003,-0.57446,-0.48505,-0.91153
25.7044,-0.73583,-0.58569,-0.45598,-0.91368
25.9512,-0.49738,-0.67437,-0.25153,-0.90627
25.994,-0.46043,-0.69892,-0.21227,-0.9025
26.1082,-0.38107,-0.97983,-0.08153,-0.88987
26.1518,-0.36233,-0.99037,0.00342,-0.88411
26.2274,-0.35165,-1.00337,0.21802,-0.87296
26.2399,-0.35229,-1.00507,0.2412,-0.87097
26.4693,-0.3623,-1.02219,0.48013,-0.82574
26.5586,-0.28117,-1.02253,0.54184,-0.80172
26.6045,-0.20961,-1.0212,0.57261,-0.78662
26.7929,0.21789,-1.00115,0.72354,-0.57275
26.8059,0.25288,-0.99853,0.7369,-0.55571
26.9323,0.61457,-0.95508,0.86573,-0.46506
26.9563,0.68611,-0.93939,0.88545,-0.45161
27.0367,0.79844,-0.79745,0.93488,-0.40842
27.052,0.78961,-0.70545,0.94154,-0.40025
27.199,0.8671,-0.77568,0.96882,-0.3145
27.211,0.88178,-0.77463,0.9686,-0.30606
27.2388,0.92138,-0.76826,0.96695,-0.2844
27.3602,1.04809,-0.6814,0.9448,-0.08418
27.3713,1.0497,-0.66911,0.94187,-0.03771
27.3777,1.04998,-0.66174,0.94013,-0.0101
27.5313,0.99079,-0.43257,0.88784,0.26183
27.8109,0.82349,0.12261,0.75808,0.4636
27.8952,0.7729,0.31021,0.71262,0.72269
27.9339,0.74962,0.39865,0.6909,0.74862
27.9773,0.72347,0.49901,0.66599,0.76791
28.0966,0.65017,0.78607,0.59386,0.80742
28.0986,0.64894,0.78692,0.59263,0.80799
28.3811,0.46184,0.86723,0.39534,0.87755
28.5915,0.2977,0.91377,0.21826,0.92062
28.7064,0.18757,0.93731,0.11961,0.94214
28.7555,0.13092,0.94695,0.07574,0.9509
28.8831,-0.22904,0.97079,-0.057,0.97102
28.9209,-0.20003,0.97745,-0.1062,0.97556
28.9219,-0.1998,0.97761,-0.10753,0.97566
29.1287,-0.30463,1.00937,-0.49931,0.96746
29.1956,-0.37097,1.01705,-0.60448,0.94219
29.2504,-0.44314,1.02163,-0.65384,0.91048
29.2931,-0.63034,1.02343,-0.68018,0.8795
29.317,-0.65161,1.02333,-0.6924,0.85986
29.3755,-0.69148,1.01544,-0.71769,0.80521
29.4011,-0.70753,1.00195,-0.72738,0.77845
29.5249,-0.95062,0.58066,-0.76794,0.62398
29.5396,-0.96033,0.56417,-0.77226,0.60272
29.541,-0.96105,0.56255,-0.77269,0.60057
29.692,-0.99262,0.395,-0.81305,-0.10092
29.6954,-0.99296,0.39088,-0.81388,-0.10612
29.7316,-0.99601,0.34319,-0.82259,-0.14724
29.8577,-0.99903,-0.03122,-0.85033,-0.23445
29.9477,-0.99274,-0.2101,-0.8674,-0.28252
29.9897,-0.98596,-0.2629,-0.8743,-0.30389
30.0234,-0.97748,-0.29953,-0.87903,-0.3212
30.0646,-0.96215,-0.33882,-0.88338,-0.34321
30.2286,-0.86264,-0.43679,-0.87312,-0.47207
30.3115,-0.82466,-0.45416,-0.84592,-0.56783
30.3141,-0.82368,-0.45457,-0.84483,-0.57088
30.3954,-0.79712,-0.47156,-0.80495,-0.66143
30.4329,-0.78646,-0.48669,-0.78334,-0.69882
30.5975,-0.74298,-0.63644,-0.67366,-0.82717
30.6804,-0.71993,-0.85044,-0.61208,-0.87213
30.8045,-0.67747,-0.94843,-0.51398,-0.91906
30.8451,-0.65885,-0.95944,-0.48054,-0.92971
30.8828,-0.63641,-0.96764,-0.44881,-0.93777
30.9618,-0.50508,-0.9809,-0.38056,-0.94993
31.0021,-0.34311,-0.98626,-0.34447,-0.95415
31.2845,-0.14313,-1.00703,-0.04979,-0.95787
31.3259,-0.11219,-1.00808,0.00709,-0.95555
31.445,0.11732,-1.00819,0.19984,-0.9457
31.4458,0.11872,-1.00817,0.20118,-0.94562
31.5388,0.22781,-1.00452,0.34488,-0.93492
31.6474,0.33714,-0.99366,0.4898,-0.91923
31.6602,0.35436,-0.99171,0.50483,-0.91714
31.7265,0.49822,-0.97821,0.57428,-0.90367
31.7272,0.4994,-0.97802,0.57499,-0.90344
31.862,0.63106,-0.91627,0.66947,-0.72368
31.9043,0.65938,-0.87344,0.69038,-0.67381
31.9293,0.67415,-0.83597,0.70176,-0.64586
32.0507,0.73141,-0.57441,0.75528,-0.5177
32.064,0.73716,-0.54893,0.76159,-0.50416
32.1726,0.79274,-0.36186,0.81883,-0.39565
32.345,0.91498,-0.11832,0.93112,-0.22876
32.3467,0.91587,-0.11712,0.93244,-0.22706
32.4152,0.9424,-0.27091,0.98621,-0.16198
32.4157,0.94253,-0.27064,0.98658,-0.16155
32.5883,0.96805,-0.12823,1.09131,0.00027
32.6702,0.97065,-0.03716,1.08199,0.07627
32.7823,0.96753,0.15479,1.01661,0.18278
32.8303,0.95935,0.2499,0.97522,0.23254
32.864,0.94095,0.29231,0.94258,0.27139
32.9509,0.8922,0.37594,0.8481,0.4184
32.987,0.87395,0.41158,0.80583,0.52495
33.032,0.85218,0.46209,0.75157,0.66784
33.1501,0.79713,0.63805,0.60374,0.87396
33.2325,0.75936,0.78661,0.4986,0.92891
33.3937,0.68524,0.96135,0.29634,0.97556
33.6424,0.562,1.08586,0.05226,1.00195
33.6438,0.56115,1.08653,0.05167,1.00207
33.6476,0.55893,1.08824,0.0503,1.00239
33.6786,0.24126,1.10231,0.0483,1.00506
33.7246,0.14723,1.12275,0.12841,1.00928
33.7696,0.07528,1.14226,0.40035,1.01347
33.7994,0.03579,1.15484,0.31955,1.01614
33.9756,-0.14311,1.20951,-0.17812,1.02579
34.0179,-0.20208,1.20937,-0.28663,1.0254
34.0593,-0.5074,1.20112,-0.38163,1.02353
34.0843,-0.54213,1.19231,-0.43149,1.02158
34.1021,-0.55496,1.18445,-0.46313,1.01979
34.3313,-0.61868,0.41972,-0.64845,0.95521
34.3346,-0.61936,0.4167,-0.64974,0.95355
34.3477,-0.6221,0.40616,-0.65477,0.94672
34.3778,-0.62868,0.38735,-0.66612,0.92952
34.47,-0.65476,0.34862,-0.69955,0.86475
34.6754,-0.81075,0.29212,-0.77205,0.66986
34.8796,-0.88609,0.25387,-0.84817,0.45276
34.9074,-0.89169,0.25032,-0.85967,0.42485
34.9091,-0.89203,0.25012,-0.86042,0.42309
34.95,-0.89915,0.24792,-0.87796,0.38357
35.1657,-0.92302,0.0749,-0.95005,0.18812
35.1966,-0.92512,0.04422,-0.95541,0.15959
35.2799,-0.92966,-0.13674,-0.96588,0.07576
35.2884,-0.93004,-0.14938,-0.96669,0.06621
35.3605,-0.93268,-0.21572,-0.97219,-0.38541
35.3641,-0.93278,-0.21824,-0.9724,-0.39258
35.5263,-0.93506,-0.31144,-0.97654,-0.51921
35.7743,-0.9274,-0.42469,-0.96096,-0.65463
35.9806,-0.89797,-0.50353,-0.91953,-0.80663
36.0191,-0.88226,-0.51676,-0.9073,-0.83294
36.0584,-0.58116,-0.52979,-0.89268,-0.85715
36.1026,-0.52487,-0.54383,-0.873,-0.8808
36.2604,-0.35504,-0.58621,-0.76113,-0.93423
36.2663,-0.34816,-0.58751,-0.75526,-0.93539
36.4648,-0.05727,-0.61622,-0.41118,-0.95117
36.5014,0.00068,-0.61803,-0.28768,-0.95053
36.5439,0.06478,-0.61868,-0.17405,-0.94874
36.7437,0.32077,-0.59994,0.21911,-0.9272
36.752,0.32988,-0.59836,0.23834,-0.92586
36.783,0.36264,-0.59195,0.31996,-0.92057
36.822,0.40159,-0.5827,0.53113,-0.91317
36.9993,0.58406,-0.52647,0.8184,-0.86667
37.0228,0.6258,-0.51742,0.83068,-0.85811
37.0248,0.631,-0.51662,0.8317,-0.85732
37.1858,0.83694,-0.44403,0.89703,-0.74983
37.2823,0.85516,-0.38998,0.92717,-0.63575
37.4011,0.86847,-0.29876,0.95787,-0.52474
37.4397,0.87151,-0.08035,0.96643,-0.49113
37.6053,0.87951,0.03701,0.99536,-0.32994
37.6435,0.88034,0.06,1.00005,-0.08033
37.877,0.8773,0.21743,1.0055,0.31164
37.8849,0.87691,0.22547,1.00466,0.32265
37.9234,0.87471,0.45012,0.99914,0.3736
37.9645,0.87166,0.4888,0.99022,0.23742
37.9663,0.8715,0.49018,0.98974,0.23796
38.0007,0.86823,0.51345,0.97934,0.25638
38.288,0.76824,0.66857,0.76555,0.52302
38.3282,0.72474,0.6962,0.72581,0.56532
38.3694,0.67738,0.73187,0.6873,0.60947
38.4507,0.57364,0.79097,0.61875,0.69979
38.4904,0.51158,0.80588,0.58796,0.74599
38.4935,0.50634,0.80683,0.58564,0.74962
38.6191,0.18186,0.83452,0.49512,0.88656
38.6525,0.0003,0.83939,0.47219,0.90574
38.7031,-0.0615,0.8452,0.43799,0.93019
38.9385,-0.19412,0.83712,0.28202,0.99536
38.9852,-0.22264,0.81784,0.25054,0.99958
39.0312,-0.26115,0.77754,0.21904,1.00098
39.0741,-0.47332,0.70708,0.18904,0.9998
39.1032,-0.50507,0.66865,0.16831,0.99761
39.1407,-0.53121,0.64476,0.14113,0.99315
39.3611,-0.63553,0.60387,-0.03724,0.93509
39.3893,-0.6493,0.60004,-0.06385,0.92468
39.4785,-0.69931,0.58594,-0.16126,0.88832
39.6046,-0.79514,0.56119,-0.52942,0.82974
39.6073,-0.79775,0.56058,-0.6353,0.82839
39.7712,-0.92586,0.51621,-0.8851,0.74252
39.7978,-0.93622,0.50648,-0.8988,0.72784
39.8126,-0.94126,0.50044,-0.90571,0.71962
