x,Curve1,Curve2,Curve3,Curve4
9.992,0.81117,0.36101,-0.29278,0.94631
10.0104,0.79184,0.38144,-0.3202,0.93874
10.0612,0.75258,0.43784,-0.41858,0.91414
10.1482,0.7046,0.53157,-0.54639,0.8602
10.4643,0.54876,0.74495,-0.75746,0.58557
10.4687,0.5464,0.74639,-0.76082,0.58161
10.5083,0.52422,0.75867,-0.79381,0.54615
10.5835,0.47423,0.77894,-0.86937,0.48095
10.6181,0.43932,0.78723,-0.90409,0.45171
10.8143,-0.03299,0.82548,-0.99958,0.28977
10.9104,-0.13889,0.83969,-0.99794,0.20999
10.9329,-0.16907,0.84264,-0.99497,0.19084
11.0503,-0.34845,0.85555,-0.96969,0.08381
11.0617,-0.36622,0.85658,-0.96657,0.07216
11.1648,-0.4899,0.86392,-0.9347,-0.0649
11.2167,-0.52209,0.86613,-0.9165,-0.22474
11.2491,-0.53402,0.8669,-0.90454,-0.31597
11.3732,-0.54972,0.86424,-0.8548,-0.46598
11.5733,-0.60206,0.8293,-0.76289,-0.60263
11.7286,-0.8866,0.74334,-0.67967,-0.71542
11.7321,-0.89109,0.74021,-0.67763,-0.71857
11.7332,-0.89236,0.7392,-0.67699,-0.71959
11.7343,-0.89364,0.7381,-0.67629,-0.72069
11.9309,-0.88378,0.39963,-0.51147,-0.94227
11.9659,-0.88589,0.34433,-0.47483,-0.96115
11.9732,-0.8866,0.33632,-0.46869,-0.96454
11.9848,-0.88788,0.32594,-0.45979,-0.9696
12.2078,-0.9289,0.24536,-0.32575,-1.01515
12.3173,-0.9496,0.1143,-0.22474,-1.0105
12.3671,-0.95763,0.03468,0.10928,-1.00305
12.4187,-0.96453,-0.05643,0.20889,-0.99175
12.4817,-0.9704,-0.17526,0.2623,-0.97308
12.5768,-0.97179,-0.39101,0.32577,-0.93643
12.5955,-0.97064,-0.48454,0.33785,-0.92821
12.6641,-0.96082,-0.74692,0.3822,-0.8958
12.8298,-0.88305,-0.86186,0.49241,-0.80564
12.9557,-0.75869,-0.86944,0.58227,-0.73196
12.9921,-0.71265,-0.86789,0.61031,-0.71194
13.0816,-0.59588,-0.86108,0.68522,-0.65602
13.284,-0.40621,-0.8436,0.85155,-0.45914
13.2893,-0.40197,-0.84329,0.85501,-0.45361
13.3742,-0.3299,-0.84044,0.90371,-0.36432
13.6442,-0.04798,-0.89278,0.98883,-0.07658
13.6677,-0.0268,-0.90706,0.99157,-0.0514
13.6955,-0.00323,-0.92765,0.99381,-0.0217
14.0392,0.2901,-1.3567,0.93873,0.34601
14.0433,0.29485,-1.35585,0.93715,0.3504
14.1813,0.47919,-1.24495,0.8701,0.49673
14.2128,0.52241,-1.207,0.85048,0.5299
14.38,0.68454,-0.98115,0.71792,0.70078
14.5392,0.71138,-0.7859,0.54227,0.82783
14.544,0.71121,-0.78144,0.53591,0.83095
14.5471,0.71109,-0.77863,0.53173,0.83299
14.7366,0.69698,-0.72945,0.30722,0.94245
14.8312,0.69424,-0.7134,0.24346,0.97451
14.9102,0.69691,-0.54584,0.19337,0.98698
14.9589,0.70096,-0.43283,0.16158,0.98763
15.0877,0.7185,-0.27423,0.05782,0.96476
15.0964,0.71998,-0.27039,0.04742,0.96214
15.171,0.73385,-0.26037,-0.20619,0.93545
15.4897,0.81257,-0.39869,-0.47835,0.76652
15.5631,0.83455,-0.44021,-0.54853,0.72165
15.6123,0.85015,-0.46598,-0.60232,0.69126
15.6896,0.87629,-0.49982,-0.68475,0.64296
15.7675,0.90565,-0.52293,-0.7567,0.59281
15.937,0.98144,-0.51587,-0.88152,0.47393
16.0615,0.98955,-0.43505,-0.94929,0.36782
16.1223,0.99618,-0.36423,-0.97466,0.30103
16.1413,1,-0.33782,-0.98148,0.27548
16.2749,1.04353,-0.09815,-1.01297,-0.08247
16.3311,1.05882,0.03082,-1.01649,-0.16966
16.3617,1.06514,0.10928,-1.01568,-0.20186
16.4286,1.07423,0.29851,-1.00746,-0.25952
16.4487,1.0758,0.3134,-1.00341,-0.27513
16.5129,1.07773,0.29773,-0.98605,-0.32371
16.6138,1.07165,0.38763,-0.94702,-0.40257
16.832,1.0104,0.78892,-0.83072,-0.58351
16.9079,0.96215,0.90872,-0.78763,-0.64823
16.9146,0.9567,0.9175,-0.78402,-0.65392
16.9555,0.91691,0.96289,-0.76247,-0.68911
17.1472,0.51753,0.9971,-0.65966,-0.85883
17.1505,0.50869,0.99822,-0.65746,-0.86186
17.2028,0.39234,1.06186,-0.61764,-0.90946
17.2631,0.28247,1.30093,-0.55678,-0.95126
17.2817,0.2419,1.38035,-0.53402,-0.95986
17.3775,-0.00825,1.5991,-0.38735,-0.98224
17.4215,-0.12333,1.61237,-0.3076,-0.98524
17.4325,-0.15214,1.60991,-0.28697,-0.98557
17.4912,-0.32371,1.57123,-0.17232,-0.98527
17.5816,-0.54125,1.46303,0.00412,-0.97971
17.647,-0.58969,1.36539,0.11165,-0.9726
17.7928,-0.62134,1.12484,0.27629,-0.94827
17.8932,-0.6296,0.96907,0.38111,-0.92435
18.0122,-0.65155,0.87439,0.49711,-0.88669
18.0882,-0.73913,0.8603,0.56186,-0.85567
18.1275,-0.78368,0.82781,0.59175,-0.8368
18.1337,-0.78875,0.82062,0.59623,-0.83362
18.2111,-0.83093,0.70499,0.64721,-0.78961
18.5007,-0.88847,0.30031,0.8268,-0.55255
18.5267,-0.89066,0.28247,0.84995,-0.52755
18.5459,-0.89204,0.27236,0.86872,-0.50928
18.7556,-0.89341,0.27544,1.03429,-0.29278
18.7919,-0.89068,0.28292,1.0433,-0.22821
18.8925,-0.87642,0.24536,1.04808,-0.04356
18.9029,-0.87423,0.22511,1.04743,-0.02719
18.969,-0.85571,-0.13598,1.03967,0.05979
19.074,-0.80609,-0.57732,1.01713,0.14558
19.2597,-0.65518,-0.91535,0.95274,0.25773
19.3177,-0.60825,-0.99034,0.92622,0.31296
19.3186,-0.60756,-0.99146,0.92577,0.31401
19.4697,-0.50509,-1.14909,0.83712,0.4866
19.6261,-0.37565,-1.25773,0.70287,0.6045
19.7173,-0.26293,-1.28273,0.59794,0.66814
19.7784,-0.1567,-1.27729,0.51678,0.71281
19.8442,0.00446,-1.25549,0.42494,0.76495
19.9526,0.36965,-1.24536,0.28143,0.8591
20.0721,0.73758,-1.31187,0.15258,0.94794
20.0889,0.77113,-1.3205,0.13728,0.95756
20.2991,0.89705,-1.28407,-0.02299,1.00619
20.3614,0.85889,-1.20206,-0.06722,0.99756
20.3761,0.83918,-1.17702,-0.07801,0.99436
20.4711,1.05768,-0.9729,-0.16289,0.96524
20.5464,1.17069,-0.77706,-0.39175,0.9336
20.6723,1.24124,-0.42849,-0.48869,0.86745
20.8846,0.89876,0.05361,-0.61988,0.72512
20.9823,0.74871,0.15608,-0.68235,0.64742
20.985,0.74639,0.15771,-0.68416,0.64517
21.0268,0.72301,0.17583,-0.7134,0.60921
21.2941,0.81415,0.12165,-0.94307,0.3462
21.3458,0.8266,0.17272,-0.9732,0.29127
21.354,0.8268,0.18934,-0.97691,0.28266
21.4286,0.79916,0.5732,-1.00113,0.20601
21.4586,0.77321,0.75128,-1.00708,0.17732
21.5185,0.7004,0.88247,-1.01417,0.1255
21.6703,0.46804,1.06412,-1.01055,-0.01301
21.7359,0.37638,1.10864,-1.00109,-0.11959
21.7528,0.35378,1.117,-0.99794,-0.15708
21.8108,0.27768,1.13608,-0.98469,-0.31677
21.8863,0.17851,1.13942,-0.96062,-0.37119
21.892,0.17084,1.13878,-0.95843,-0.3732
22.0236,-0.03299,1.09232,-0.89046,-0.53751
22.1371,-0.35464,1.00118,-0.7988,-0.6959
22.1666,-0.3728,0.96812,-0.76907,-0.73424
22.2122,-0.38441,0.90722,-0.71827,-0.78983
22.2862,-0.38946,0.77849,-0.6263,-0.86804
22.3805,-0.39794,0.58703,-0.50175,-0.9398
22.4573,-0.75518,0.4565,-0.40252,-0.97591
22.5241,-0.87522,0.38763,-0.32294,-0.99347
22.5304,-0.88041,0.38348,-0.31589,-0.99455
22.5882,-0.91551,0.36006,-0.25567,-1.0005
22.8131,-0.98879,0.35875,-0.07941,-0.97938
22.8893,-1.00882,0.32577,-0.02446,-0.9646
23.005,-1.0438,0.03531,0.08454,-0.93838
23.015,-1.04742,0.00163,0.09792,-0.93589
23.0801,-1.07477,-0.15052,0.21528,-0.91879
23.2612,-1.17275,-0.25809,0.51134,-0.86044
23.2968,-1.17732,-0.26332,0.54202,-0.84612
23.3886,-1.05746,-0.27215,0.60545,-0.8
23.4029,-1.04211,-0.27423,0.61411,-0.79058
23.4647,-0.99794,-0.29487,0.64936,-0.73176
23.5577,-0.9665,-0.35806,0.69817,-0.57732
23.5636,-0.96514,-0.36082,0.70118,-0.57152
23.7998,-0.93325,-0.49677,0.83299,-0.41648
23.8043,-0.9328,-0.50309,0.83622,-0.41352
23.8744,-0.92371,-0.66022,0.89654,-0.36187
23.89,-0.91993,-0.7127,0.91199,-0.34845
23.9181,-0.89697,-0.67413,0.93964,-0.32174
23.9222,-0.87901,-0.66392,0.94342,-0.31764
23.9621,-0.69485,-0.78096,0.97484,-0.27377
24.1301,-0.34126,-0.98908,0.98763,-0.08441
24.1575,-0.29105,-1.00412,0.98013,-0.06278
24.1835,-0.24433,-1.01567,0.97192,-0.04536
24.306,-0.03918,-1.04724,0.9246,0.01224
24.431,0.05979,-1.05693,0.86739,0.06893
24.5984,0.2401,-1.04916,0.78252,0.22062
24.7257,0.40619,-1.03137,0.71341,0.44263
24.7345,0.41856,-1.0298,0.70854,0.44037
24.7675,0.46697,-1.02343,0.68999,0.4433
24.8504,0.59921,-1.00412,0.6424,0.48627
24.8945,0.6644,-0.99128,0.61649,0.51726
24.8958,0.66598,-0.99084,0.6157,0.51826
25.0203,0.74639,-0.92129,0.53912,0.61718
25.1016,0.81438,-0.76289,0.4844,0.68516
25.2541,0.9215,-0.38445,0.35052,0.81089
25.3191,0.95472,-0.25567,0.26634,0.86124
25.3524,0.96907,-0.20536,0.21518,0.88566
25.4107,0.99031,-0.14331,0.11546,0.92541
25.5158,1.01753,-0.05782,-0.05815,0.98144
25.5287,1.01992,-0.04536,-0.07618,0.98616
25.6068,1.02972,0.04657,-0.16907,0.99939
25.8281,0.99437,0.47423,-0.34432,0.81985
25.882,0.9567,0.62775,-0.38056,0.75004
25.9162,0.91649,0.73149,-0.40347,0.71546
25.9264,0.90066,0.76248,-0.41031,0.70694
26.0306,0.42474,1.05107,-0.48431,0.64821
26.1334,0.1503,1.21031,-0.57792,0.61077
26.1448,0.12784,1.217,-0.59089,0.60677
26.2044,-0.03034,1.22028,-0.67629,0.5842
26.259,-0.16907,1.1895,-0.7862,0.55926
26.3983,-0.46717,1.05115,-0.95659,0.45567
26.451,-0.60206,0.99706,-0.98341,0.39085
26.4881,-0.73814,0.96251,-0.99602,0.33546
26.5216,-0.73475,0.93463,-1.00412,0.27883
26.5333,-0.73323,0.92577,-1.00633,0.25775
26.7099,-0.72987,0.8318,-1.01505,-0.07629
26.7587,-0.74,0.81291,-1.01194,0.22062
26.7733,-0.74433,0.80745,-1.01067,0.20556
26.9753,-0.84875,0.69072,-0.97928,-0.21457
27.0065,-0.86658,0.33814,-0.97236,-0.26181
27.0301,-0.87954,0.32213,-0.96677,-0.29278
27.1755,-0.94227,0.31106,-0.92567,-0.41131
27.2891,-0.96598,0.23918,-0.88492,-0.45757
27.4232,-0.96298,-0.37656,-0.82474,-0.50059
27.4347,-0.96108,-0.40412,-0.81886,-0.50499
27.4722,-0.95292,-0.46974,-0.79857,-0.52165
27.7503,-0.78763,-0.68454,-0.59862,-0.75171
27.7929,-0.74304,-0.71959,-0.56039,-0.78574
27.8312,-0.69837,-0.7671,-0.52474,-0.81237
28.0296,-0.4028,-1.01031,-0.33441,-0.90009
28.0484,-0.36952,-1.01731,-0.31753,-0.90508
28.263,0.07835,-1.05144,-0.14748,-0.93014
28.3581,0.33316,-1.05568,-0.07194,-0.92371
28.4809,0.59794,-1.05881,0.05002,-0.89988
28.5077,0.62121,-1.05967,0.08454,-0.89251
28.5988,0.66203,-1.06598,0.24164,-0.86204
28.7229,0.68963,-0.99794,0.59936,-0.80686
28.7258,0.69022,-0.98423,0.61031,-0.80535
28.8921,0.72784,-0.47152,0.83147,-0.70247
28.894,0.72835,-0.46859,0.8325,-0.70103
28.8949,0.72859,-0.46724,0.83299,-0.70034
28.9005,0.7301,-0.45979,0.83596,-0.69608
29.1463,0.80294,-0.39861,0.93952,-0.41649
29.1887,0.81539,-0.35464,0.95194,-0.3266
29.2317,0.82756,-0.30441,0.96266,-0.27423
29.483,0.88222,0.03986,0.97944,-0.0268
29.5102,0.88544,0.07955,0.97526,0.01391
29.6143,0.88951,0.23277,0.94541,0.30722
29.6301,0.88866,0.25611,0.93901,0.34961
29.8735,0.80122,0.61079,0.78448,0.84536
29.9067,0.77604,0.65724,0.75635,0.56701
30.0361,0.64389,0.8268,0.63544,0.72938
30.11,0.54845,0.90841,0.56117,0.84585
30.1103,0.548,0.90875,0.56082,0.84634
30.1184,0.53707,0.91658,0.55264,0.85773
30.4061,0.10853,0.94433,0.26276,0.98321
30.4624,0.01649,0.93776,0.20912,0.9783
30.4885,-0.02694,0.93918,0.18515,0.97526
30.5471,-0.11999,0.94795,0.13402,0.96721
30.7402,-0.26186,0.98993,-0.01476,0.93249
30.8152,-0.26871,1,-0.09358,0.91621
30.8259,-0.26891,1.00081,-0.10722,0.91377
31.0984,-0.2771,0.95729,-0.57732,0.83925
31.1466,-0.30515,0.93101,-0.66108,0.82275
31.1766,-0.70103,0.90887,-0.70597,0.81167
31.2191,-0.76398,0.86392,-0.75789,0.7946
31.2575,-0.79782,0.78973,-0.79452,0.77732
31.2901,-0.81997,0.47423,-0.81965,0.7607
31.4876,-0.90762,0.24536,-0.90872,0.51011
31.4944,-0.90993,0.24351,-0.91062,0.49278
31.497,-0.91082,0.2428,-0.91134,0.48644
31.6901,-0.97057,0.19926,-0.95083,0.19588
31.6991,-0.9732,0.19729,-0.95217,0.18513
32.0064,-1.04921,0.1029,-0.98198,-0.16289
32.1336,-1.06492,0.01649,-0.98649,-0.30809
32.2029,-1.06728,-0.31208,-0.98701,-0.38793
32.2062,-1.06727,-0.31134,-0.98699,-0.39181
32.3622,-1.05024,-0.51044,-0.98171,-0.57113
32.3919,-1.04274,-0.55084,-0.97938,-0.60483
32.4031,-1.03947,-0.56495,-0.97834,-0.61743
32.5552,-0.96701,-0.69032,-0.95036,-0.76354
32.643,-0.89422,-0.73814,-0.91142,-0.82305
32.8473,-0.62683,-0.8645,-0.71959,-0.90389
32.9236,-0.49709,-0.91134,-0.63409,-0.91857
32.964,-0.42411,-0.93479,-0.58837,-0.92371
33.1927,-0.00825,-1.04309,-0.32151,-0.92807
33.2052,0.01254,-1.04742,-0.30637,-0.9274
33.4373,0.338,-1.0734,-0.00825,-0.90252
33.4491,0.35181,-1.07216,0.0083,-0.90068
33.6976,0.58736,-0.9299,0.43206,-0.85011
33.7384,0.61709,-0.65889,0.74075,-0.83953
33.7847,0.648,-0.56898,0.77732,-0.82666
33.789,0.65072,-0.56495,0.78017,-0.82542
33.9053,0.71546,-0.51613,0.84514,-0.78812
34.0289,0.76712,-0.50221,0.89789,-0.73814
34.158,0.80657,-0.48454,0.93932,-0.66299
34.2037,0.81761,-0.30515,0.95078,-0.62469
34.2827,0.83368,-0.23002,0.96666,-0.49986
34.3288,0.84144,-0.19734,0.97358,-0.2
34.4543,0.85722,-0.08247,0.98317,-0.12812
34.585,0.86666,0.2268,0.97766,-0.0601
34.6053,0.86759,0.24252,0.97526,-0.04962
34.684,0.8701,0.25521,0.96191,-0.0088
34.791,0.87024,0.30722,0.9343,0.04863
34.9496,0.83536,0.54371,0.87564,0.14639
35.0476,0.75258,0.70581,0.82976,0.24153
35.0887,0.7025,0.76495,0.80842,0.31617
35.1615,0.60232,0.85032,0.76755,0.4433
35.4403,0.20206,1.02808,0.56942,0.67806
35.463,0.17201,1.03711,0.54916,0.69335
35.4898,0.1372,1.04731,0.52371,0.71104
35.6048,-0.00469,1.08447,0.25773,0.78286
35.7022,-0.11568,1.10627,0.14578,0.83918
35.8818,-0.29207,1.12049,-0.05155,0.93359
35.9153,-0.31753,1.11926,-0.09487,0.94977
35.9949,-0.35084,1.11134,-0.2031,0.98597
36.0777,-0.34227,1.09588,-0.3186,1.01953
36.2741,-0.61443,1.03339,-0.56319,1.05736
36.2787,-0.62103,1.03148,-0.56722,1.05567
36.3155,-0.67111,1.01538,-0.58969,0.84809
36.3221,-0.6795,1.01234,-0.70306,0.82473
36.3901,-0.75554,0.97731,-0.8433,0.72937
36.3921,-0.7574,0.97621,-0.84561,0.72784
36.5184,-0.84848,0.87629,-0.92983,0.65969
36.5531,-0.86493,0.65361,-0.94103,0.64581
36.5929,-0.88041,0.63974,-0.95067,0.63085
36.877,-0.92899,0.5732,-0.97158,0.52722
37.0388,-0.92682,0.30881,-0.9732,0.44895
37.0727,-0.9238,0.27629,-0.97421,0.42794
37.1218,-0.91753,0.2548,-0.97622,0.39274
37.1566,-0.91148,0.24842,-0.97795,0.36289
37.398,-0.84079,0.24536,-0.99028,-0.15123
37.4265,-0.83418,0.23287,-0.99103,-0.20619
37.4502,-0.83093,0.20977,-0.99141,-0.20734
37.554,-0.8475,-0.01443,-0.98987,-0.07799
37.6358,-0.88911,-0.14651,-0.98382,-0.00206
37.6522,-0.89897,-0.16963,-0.98199,-0.01467
37.7728,-0.95092,-0.31301,-0.96082,-0.452
37.7857,-0.95406,-0.32515,-0.95767,-0.48454
37.8703,-0.96968,-0.3732,-0.93256,-0.62358
37.8948,-0.9732,-0.36167,-0.92387,-0.65137
37.9164,-0.97606,-0.31167,-0.91562,-0.67342
37.9864,-0.9835,-0.60206,-0.88552,-0.7331
38.143,-0.98656,-0.78447,-0.79718,-0.83711
38.3061,-0.95584,-0.83711,-0.66549,-0.92959
38.395,-0.90642,-0.84661,-0.56495,-0.96162
38.4273,-0.87423,-0.84896,-0.51921,-0.96953
38.5651,-0.30515,-0.86358,-0.23326,-0.98423
38.6545,-0.21902,-0.8882,-0.01443,-0.98072
38.669,-0.21301,-0.89437,0.01149,-0.97938
38.7115,-0.19848,-0.91753,0.07288,-0.97442
38.8965,-0.10722,-1.08782,0.23765,-0.93948
38.9061,-0.09839,-1.0954,0.24536,-0.93721
39.0319,0.07446,-1.12784,0.36975,-0.90402
39.1574,0.34759,-1.04117,0.49278,-0.86489
39.1972,0.45567,-1.00135,0.52898,-0.85124
39.4499,0.76867,-0.74433,0.74675,-0.74398
39.4913,0.78348,-0.71622,0.78125,-0.71959
39.4914,0.78351,-0.71617,0.78132,-0.71953
39.5792,0.80948,-0.67578,0.85356,-0.48454
39.6997,0.83698,-0.64297,0.95052,-0.37353
39.7798,0.85098,-0.60206,1.01093,-0.31665
39.9132,0.86701,-0.19381,1.06287,-0.21761
39.9543,0.87002,-0.04616,1.05936,-0.18144
40.1085,0.87185,0.24206,0.99381,0.07568
40.1258,0.87098,0.25538,0.98365,0.12784
40.1293,0.87077,0.25773,0.98152,0.13786
40.2536,0.85571,0.29156,0.90036,0.33196
40.389,0.81443,0.32438,0.80243,0.44987
40.4175,0.80034,0.36289,0.78089,0.47674
40.5047,0.73892,0.82184,0.71317,0.5732
40.5545,0.68718,0.90722,0.67331,0.64016
40.7399,0.2268,1.01881,0.51692,0.8557
40.8271,-0.05016,1.03974,0.43711,0.91684
40.8816,-0.12535,1.04823,0.38356,0.94433
40.893,-0.13814,1.04965,0.37193,0.94917
41.1032,-0.33648,1.06156,0.09691,1.00318
41.1294,-0.36064,1.06186,0.06252,1.00639
41.2504,-0.48454,1.05937,-0.0407,1.01299
41.3026,-0.556,1.05108,-0.06392,1.01166
41.4477,-0.72577,0.96175,-0.11845,0.99203
41.4922,-0.73896,0.9134,-0.16069,0.97948
41.5343,-0.74588,0.86237,-0.23123,0.96289
41.5421,-0.74685,0.85253,-0.24948,0.9591
41.6501,-0.75695,0.71157,-0.77526,0.86542
41.7375,-0.76721,0.59786,-0.55876,0.71707
41.8104,-0.78153,0.50818,-0.58654,0.62268
41.8534,-0.79381,0.45889,-0.61432,0.58417
41.966,-0.841,0.35052,-0.70221,0.50613
42.2971,-0.98971,0.23662,-0.96701,0.31311
42.3294,-0.9989,0.22062,-0.98667,0.29237
42.3713,-1.009,0.18295,-1.0089,0.26392
42.3774,-1.01031,0.17562,-1.01181,0.25959
42.5248,-1.03013,-0.08866,-1.05384,0.14062
42.7242,-1.02751,-0.24948,-1.02859,-0.08853
42.7671,-1.02276,-0.27375,-1.0143,-0.16907
42.8263,-1.01361,-0.31125,-0.99175,-0.40098
42.8419,-1.01066,-0.32224,-0.9854,-0.41649
42.924,-0.99117,-0.39794,-0.94979,-0.47522
43.0422,-0.94865,-0.54639,-0.89205,-0.54515
43.1138,-0.91134,-0.57869,-0.8533,-0.5877
43.2423,-0.80937,-0.62771,-0.77559,-0.68247
43.3584,-0.66521,-0.67787,-0.69402,-0.91134
43.4047,-0.59205,-0.70722,-0.65742,-0.93715
43.4406,-0.53082,-0.8866,-0.627,-0.9516
43.4478,-0.51827,-0.90157,-0.62062,-0.95414
43.4934,-0.44124,-0.95534,-0.57815,-0.968
43.5582,-0.354,-1.24097,-0.51097,-0.98252
43.5935,-0.32175,-1.25773,-0.47047,-0.98837
43.7008,-0.31134,-1.28458,-0.32956,-0.99812
43.8281,-0.38308,-1.30029,-0.12577,-0.99399
43.8863,-0.33481,-1.30386,-0.02517,-0.98557
43.9048,-0.30515,-1.30455,0.00658,-0.98187
44.041,0.03126,-1.30268,0.20825,-0.93949
44.2101,0.43093,-1.2733,0.37569,-0.85529
44.2457,0.47835,-1.25773,0.40644,-0.83439
44.3337,0.52852,-0.92756,0.48041,-0.78053
44.3363,0.52887,-0.92371,0.48259,-0.77892
44.4232,0.52322,-0.86554,0.5551,-0.72577
44.4979,0.52371,-0.8414,0.61784,-0.68267
44.6675,0.65442,-0.79182,0.76495,-0.58771
44.7074,0.70298,-0.76907,0.80158,-0.56387
44.7584,0.76994,-0.39175,0.84711,-0.53066
44.7912,0.81443,-0.30584,0.87287,-0.50668
44.8379,0.87622,-0.21337,0.90278,-0.46598
44.9168,0.95468,-0.08727,0.93814,-0.35732
45.0095,0.9959,0.03454,0.96511,-0.15052
45.1821,0.97956,0.20206,0.98723,0.08527
