x,Curve1,Curve2,Curve3,Curve4
3.8539,0.74694,-0.18402,0.61933,0.80699
3.9953,0.79675,-0.16261,0.48433,0.94243
4.1367,1.08047,-0.14711,0.33405,1.00266
4.1721,1.08871,-0.14343,0.29356,1.01121
4.2428,1.09191,-0.13567,0.20779,1.02213
4.3489,1.08845,-0.11999,0.06992,1.02565
4.4903,1.07763,-0.03186,-0.10461,1.01323
4.5256,1.07419,-0.01242,-0.14209,1.00766
4.7024,1.0529,0.04908,-0.29998,0.96644
4.7378,1.04769,0.05896,-0.32994,0.95548
4.9146,1.01525,0.10248,-0.48931,0.8839
5.0206,0.99158,0.12447,-0.59112,0.82141
5.056,0.98368,0.13103,-0.62581,0.7959
5.0913,0.97611,0.13717,-0.66042,0.76752
5.2681,0.94236,0.16742,-0.81776,0.56639
5.3389,0.92857,0.18849,-0.86766,0.45736
5.4095,0.91317,0.23862,-0.90836,0.35484
5.4449,0.90444,0.30364,-0.92556,0.31032
5.5156,0.88412,0.55617,-0.95424,0.22985
5.7277,0.7969,0.72725,-1.00079,0.0191
5.7631,0.77848,0.73491,-1.00337,-0.01231
5.7985,0.75909,0.74057,-1.00451,-0.04232
5.9399,0.674,0.75261,-0.99381,-0.15753
6.0106,0.63017,0.75705,-0.97844,-0.2274
6.1167,0.57159,0.76676,-0.94085,-0.36898
6.152,0.55425,0.77174,-0.92393,-0.41969
6.2228,0.51947,0.78641,-0.88288,-0.5142
6.3288,0.45381,0.83281,-0.80456,-0.6272
6.4702,0.31553,1.06546,-0.67083,-0.75095
6.5056,0.29648,1.13335,-0.63197,-0.78049
6.5763,0.26513,1.21695,-0.54789,-0.83825
6.7531,0.18752,1.30282,-0.37074,-0.94978
6.8945,0.06973,1.331,-0.27499,-0.99198
7.0006,0.04932,1.33973,-0.20178,-0.99556
7.0713,0.1056,1.34066,-0.14144,-0.98569
7.1067,0.37192,1.3397,-0.09926,-0.9778
7.142,0.25413,1.33777,-0.00384,-0.96825
7.1774,0.28757,1.3348,0.20292,-0.95721
7.2835,0.40267,1.3191,0.33279,-0.91666
7.4602,0.3625,1.26793,0.48975,-0.82988
7.6017,0.32075,1.20441,0.65842,-0.74775
7.637,0.31453,1.18631,0.68951,-0.72587
7.6724,0.30965,1.16787,0.7153,-0.70357
7.9198,0.29685,1.03269,0.85674,-0.52361
7.9906,0.29722,0.99595,0.89441,-0.44746
8.132,0.30031,0.95449,0.9651,-0.25223
8.2027,0.30091,0.9491,0.98635,-0.17087
8.2734,0.2875,0.95077,0.99452,-0.10409
8.3088,0.26447,0.95365,0.99431,-0.07298
8.3441,0.23954,0.95753,0.99175,-0.04214
8.4856,0.13765,0.97988,0.96479,0.10572
8.5209,0.11084,0.98668,0.95501,0.20313
8.5917,0.05441,1.00134,0.93244,0.36181
8.6623,0.00842,1.01715,0.90598,0.42697
8.8745,-0.06326,1.0696,0.79717,0.57908
8.9099,-0.08073,1.07887,0.77198,0.60428
8.9805,-0.11689,1.09774,0.71148,0.6589
9.1927,-0.22254,1.1711,0.49502,0.85584
9.2281,-0.23863,1.19157,0.46778,0.87651
9.2634,-0.25402,1.21599,0.4431,0.89452
9.4756,-0.32442,1.34524,0.313,0.9759
9.5816,-0.33631,1.37662,0.23897,1.00692
9.7584,-0.31795,1.3821,-0.02733,1.04584
9.8645,-0.29587,1.33503,-0.19089,1.05792
9.8998,-0.2889,1.29872,-0.23534,1.05846
9.9705,-0.27735,1.17909,-0.31413,1.04869
10.0059,-0.27315,1.11046,-0.3494,1.03441
10.0766,-0.26806,1.038,-0.4156,0.9674
10.1473,-0.26628,1.04873,-0.48228,0.8741
10.2181,-0.26683,1.09211,-0.55995,0.81428
10.3948,-0.2742,1.23264,-0.78792,0.7012
10.4302,-0.27617,1.25563,-0.81601,0.679
10.5363,-0.28164,1.29756,-0.88108,0.60781
10.6069,-0.28334,1.30805,-0.91515,0.55442
10.7484,-0.25823,1.31462,-0.96793,0.43129
10.7838,-0.20139,1.31556,-0.97812,0.39633
10.8191,-0.03236,1.3164,-0.98706,0.35877
10.8545,-0.14504,1.3171,-0.9947,0.31697
10.8898,-0.17063,1.31763,-1.00088,0.2647
10.9252,-0.18806,1.31794,-1.00547,0.04447
11.1373,-0.26282,1.31248,-0.99366,-0.25662
11.2787,-0.33962,1.29383,-0.94694,-0.41117
11.3141,-0.34459,1.28394,-0.93081,-0.44556
11.3494,-0.3484,1.26843,-0.91324,-0.4779
11.4555,-0.36018,1.10981,-0.85246,-0.5617
11.6677,-0.41093,1.05828,-0.68274,-0.68425
11.703,-0.42666,1.05383,-0.64679,-0.70238
11.7737,-0.46893,1.04326,-0.57036,-0.73977
11.8091,-0.49533,1.0368,-0.53149,-0.75956
11.9505,-0.62236,1.00397,-0.39079,-0.84382
11.9859,-0.58028,0.99434,-0.36325,-0.86423
12.198,-0.6701,0.92549,-0.19102,-0.96158
12.2687,-0.68781,0.89649,-0.0416,-0.9808
12.3394,-0.70698,0.86068,0.12653,-0.99211
12.4102,-0.72844,0.81796,0.21789,-0.9951
12.5516,-0.77485,0.73772,0.35703,-0.97743
12.6576,-0.80971,0.68994,0.48963,-0.94775
12.8344,-0.86822,0.62751,0.67459,-0.87223
12.9051,-0.89262,0.59823,0.72511,-0.83272
12.9758,-0.92509,0.56193,0.76777,-0.78635
13.0466,-0.9848,0.51773,0.80552,-0.72872
13.1526,-1.0694,0.44696,0.8566,-0.47775
13.2587,-1.14721,0.38271,0.9051,-0.36895
13.3294,-1.18964,0.34653,0.93812,-0.31197
13.4001,-1.16311,0.31612,0.96752,-0.256
13.4709,-1.1942,0.29092,0.98623,-0.19603
13.5769,-1.21523,0.25811,0.99219,-0.07439
13.6476,-1.21366,0.23709,0.98637,0.06006
13.8244,-1.18337,0.17892,0.95177,0.32128
14.0366,-1.14348,0.08118,0.87294,0.46983
14.0719,-1.14198,0.0601,0.85396,0.4932
14.2133,-1.16297,-0.04034,0.75027,0.59789
14.3548,-1.18956,-0.15823,0.61438,0.74662
14.4254,-1.19066,-0.21945,0.55181,0.82437
14.4962,-1.18601,-0.27957,0.49982,0.88472
14.7083,-1.14853,-0.4264,0.36067,0.97329
14.7437,-1.13831,-0.44162,0.33307,0.9801
14.7791,-1.12564,-0.45354,0.30088,0.98531
14.9205,-1.05634,-0.47391,0.07105,0.99231
14.9558,-1.04623,-0.47416,-0.00641,0.99099
15.1679,-1.00625,-0.4727,-0.26759,0.961
15.2387,-0.99486,-0.48269,-0.32303,0.94274
15.4155,-0.96125,-0.54572,-0.45856,0.87455
15.4862,-0.94344,-0.58212,-0.52876,0.83439
15.5215,-0.93337,-0.60218,-0.64248,0.8108
15.5922,-0.91137,-0.64565,-0.73362,0.75686
15.6983,-0.8763,-0.71825,-0.81161,0.66497
15.769,-0.85305,-0.93841,-0.85366,0.60314
15.8397,-0.83091,-1.01455,-0.89012,0.54451
15.9458,-0.8003,-1.07162,-0.93546,0.45925
16.1226,-0.74382,-1.07657,-0.98582,0.30611
16.1933,-0.66699,-1.06184,-0.99614,0.21138
16.264,-0.58503,-1.04091,-0.99989,0.09102
16.4055,-0.47235,-0.98394,-0.98582,-0.07932
16.4408,-0.34943,-0.96688,-0.97806,-0.12162
16.4761,-0.32973,-0.94866,-0.96871,-0.16635
16.5115,-0.31706,-0.9292,-0.95779,-0.21626
16.6176,-0.28283,-0.86539,-0.9162,-0.45696
16.6529,-0.22137,-0.84492,-0.8995,-0.50838
16.759,-0.18845,-0.81547,-0.84124,-0.59357
16.8297,-0.17355,-0.83251,-0.79581,-0.64132
16.9004,-0.15989,-0.86861,-0.74531,-0.68801
16.9358,-0.15314,-0.89252,-0.71814,-0.71118
17.0065,-0.13924,-0.95373,-0.65985,-0.75704
17.1479,-0.10353,-1.08926,-0.52211,-0.84704
17.1833,-0.08942,-1.10224,-0.48574,-0.8691
17.2186,-0.06875,-1.11113,-0.4518,-0.89086
17.254,-0.02157,-1.118,-0.42066,-0.9123
17.3247,0.12184,-1.12945,-0.3607,-0.9537
17.4661,0.21615,-1.15718,-0.20082,-1.0076
17.5368,0.25634,-1.18928,0.09113,-1.00004
17.6076,0.29603,-1.41975,0.18043,-0.98441
17.6429,0.31649,-1.4549,0.21121,-0.97648
17.749,0.39022,-1.50947,0.30625,-0.95198
17.7843,0.42917,-1.52017,0.3456,-0.94326
17.8551,0.50088,-1.53311,0.43363,-0.92451
17.9258,0.53277,-1.5324,0.52026,-0.90344
18.0319,0.57104,-1.46587,0.62894,-0.86507
18.0672,0.58285,-1.36337,0.65886,-0.84946
18.1025,0.59428,-1.13802,0.68623,-0.83157
18.1379,0.6047,-1.06602,0.71149,-0.81023
18.244,0.62423,-0.90241,0.77683,-0.69852
18.3501,0.62384,-0.81534,0.82967,-0.50292
18.5268,0.5953,-0.76678,0.89531,-0.35421
18.6329,0.57399,-0.718,0.92298,-0.27698
18.6682,0.56746,-0.61463,0.9306,-0.24681
18.7036,0.56171,-0.58995,0.93752,-0.21168
18.739,0.5573,-0.57883,0.94376,-0.17114
18.9158,0.5888,-0.54781,0.96581,0.05027
18.9511,0.60853,-0.5422,0.96843,0.08315
19.0572,0.665,-0.52219,0.97218,0.16729
19.1279,0.69288,-0.50285,0.96906,0.22208
19.1986,0.71099,-0.47156,0.95277,0.29102
19.2693,0.72065,-0.41547,0.9166,0.54198
19.34,0.72789,-0.30309,0.86977,0.68757
19.4107,0.73787,-0.02592,0.8206,0.76449
19.4815,0.75478,-0.0009,0.77044,0.81782
19.5168,0.76709,0.00288,0.74506,0.83906
19.5522,0.78272,0.00588,0.71943,0.85767
19.7997,0.96494,0.03132,0.53178,0.94872
19.835,0.98761,0.0382,0.5027,0.95838
19.9057,0.99612,0.0606,0.43942,0.97606
19.9765,1.04367,0.25523,0.3578,0.99181
20.0118,1.05933,0.31507,0.29109,0.99903
20.1179,1.08801,0.39352,0.04526,1.01836
20.2593,1.10553,0.53182,-0.07833,1.03716
20.4361,1.10926,0.69322,-0.2108,1.03443
20.5068,1.10547,0.7087,-0.27362,1.02016
20.5775,1.09468,0.70598,-0.35114,0.99641
20.6128,1.07111,0.69936,-0.40109,0.98075
20.6482,0.94158,0.69026,-0.47711,0.96247
20.6836,0.91555,0.67939,-0.62291,0.94159
20.7896,0.85788,0.64043,-0.73318,0.86469
20.825,0.83917,0.62633,-0.75702,0.83524
20.9664,0.75723,0.5698,-0.83517,0.70422
21.1432,0.67018,0.5108,-0.90978,0.52492
21.1786,0.59336,0.50211,-0.92221,0.48893
21.2493,0.58336,0.48938,-0.94454,0.41923
21.2847,0.58167,0.48581,-0.95442,0.38622
21.5321,0.58315,0.52141,-0.99432,-0.0207
21.5675,0.58407,0.53474,-0.99469,-0.09803
21.8504,0.59524,0.70097,-0.93477,-0.31434
21.9564,0.60229,0.77423,-0.88073,-0.38993
22.0271,0.60879,0.8188,-0.83426,-0.459
22.1332,0.62118,0.87513,-0.74843,-0.61179
22.1686,0.62312,0.89184,-0.71557,-0.65623
22.2746,0.57809,0.93513,-0.60464,-0.76549
22.416,0.32202,0.97358,-0.44202,-0.8758
22.4514,0.40909,0.97947,-0.40525,-0.89795
22.4868,0.47568,0.98383,-0.37204,-0.91797
22.5575,0.34536,0.98784,-0.31237,-0.95136
22.6282,0.22985,0.9859,-0.25286,-0.97556
22.6635,0.20549,0.98321,-0.21848,-0.98398
22.6989,0.20192,0.97965,-0.17476,-0.98986
22.7343,0.17864,0.97538,-0.10883,-0.99332
22.8403,-0.03134,0.95986,0.10695,-0.99097
22.8757,0.04037,0.95436,0.14587,-0.98641
22.9817,-0.10815,0.94127,0.235,-0.96303
23.0171,-0.12421,0.94179,0.26163,-0.95233
23.1232,-0.14386,1.10569,0.34769,-0.91281
23.1585,-0.16447,1.13198,0.38699,-0.89739
23.2646,-0.27666,1.18537,0.54225,-0.84564
23.3,-0.32058,1.1985,0.5833,-0.82682
23.3353,-0.21567,1.20982,0.61899,-0.80719
23.5828,-0.44564,1.22865,0.80985,-0.63398
23.6535,-0.49611,1.19203,0.85259,-0.5588
23.7242,-0.53318,1.11958,0.89063,-0.44228
23.8303,-0.56011,1.07502,0.93827,-0.28221
24.1485,-0.52249,1.27731,1.01268,-0.02098
24.1839,-0.51778,1.28748,1.01359,0.04842
24.2899,-0.53156,1.29847,1.00337,0.27096
24.3607,-0.57366,1.29018,0.9835,0.32693
24.4314,-0.63044,1.27064,0.95278,0.37186
24.5375,-0.70466,1.22611,0.8907,0.43239
24.7142,-0.77163,1.12641,0.764,0.54245
24.7496,-0.77381,1.10399,0.73624,0.58827
24.8203,-0.76474,1.05751,0.67824,0.75756
24.9264,-0.72175,0.9854,0.58344,0.84134
25.0324,-0.64062,0.91322,0.47013,0.9041
25.1032,-0.50746,0.86729,0.37725,0.93872
25.1385,-0.46939,0.84585,0.32737,0.95405
25.2092,-0.43093,0.80881,0.23017,0.98077
25.3153,-0.43062,0.78881,0.09952,1.01014
25.3506,-0.44306,0.80366,0.06106,1.01669
25.4214,-0.47814,0.92045,-0.00896,1.02394
25.4567,-0.49765,0.98809,-0.04206,1.02418
25.5981,-0.56305,1.06292,-0.17963,1.00126
25.6689,-0.574,1.07187,-0.26321,0.97582
25.8103,-0.52946,1.08031,-0.4357,0.90054
25.9871,-0.43979,1.08961,-0.6003,0.77815
26.0224,-0.43056,1.08942,-0.62994,0.75316
26.1285,-0.43031,1.07888,-0.71736,0.68033
26.2699,-0.45944,1.01889,-0.82822,0.58723
26.4113,-0.48549,0.85637,-0.91662,0.49649
26.482,-0.49198,0.77089,-0.94947,0.44934
26.6588,-0.49092,0.65529,-0.9959,0.25224
26.6942,-0.48928,0.64625,-0.999,0.18922
26.9417,-0.48187,0.63399,-0.97352,-0.08732
27.1185,-0.50729,0.64117,-0.91829,-0.36155
27.2599,-0.60221,0.62956,-0.85551,-0.59946
27.2953,-0.63902,0.61436,-0.83709,-0.64989
27.4013,-0.72072,0.26098,-0.77358,-0.75383
27.4367,-0.72749,0.24836,-0.74882,-0.77325
27.5781,-0.69235,0.23732,-0.61681,-0.82479
27.6841,-0.64223,0.2415,-0.46114,-0.86188
27.8609,-0.56869,0.25122,-0.22553,-0.92252
28.0024,-0.74281,0.25222,-0.02836,-0.96373
28.0731,-0.86305,0.24714,0.04594,-0.97873
28.1084,-0.88018,0.24234,0.07667,-0.98351
28.1438,-0.89029,0.23543,0.10491,-0.98531
28.1792,-0.89644,0.22588,0.13166,-0.98293
28.356,-0.90394,0.1243,0.26795,-0.8657
28.3913,-0.90366,0.09121,0.30204,-0.83633
28.5681,-0.90073,-0.11332,0.58375,-0.71444
28.6388,-0.90003,-0.18962,0.67428,-0.66593
28.7802,-0.90151,-0.31072,0.785,-0.55387
28.8863,-0.90604,-0.38227,0.83986,-0.44979
28.9217,-0.90801,-0.40286,0.85518,-0.40982
29.1338,-0.91979,-0.46614,0.93072,-0.1512
29.2045,-0.92187,-0.35338,0.9516,-0.08201
29.452,-0.90657,-0.59457,1.00892,0.10846
29.5581,-0.88143,-0.65635,1.01198,0.20483
29.5934,-0.87014,-0.67097,0.9989,0.25766
29.6995,-0.82812,-0.6983,0.92187,0.46092
29.947,-0.69655,-0.70547,0.7553,0.63012
30.0884,-0.62067,-0.69853,0.66238,0.72216
30.1591,-0.58475,-0.70111,0.61461,0.77749
30.2298,-0.54799,-0.72213,0.56426,0.83624
30.3713,-0.45067,-1.12558,0.43271,0.93279
30.4066,-0.42616,-1.1677,0.36879,0.94929
30.4773,-0.37766,-1.22078,0.16985,0.97316
30.5481,-0.32746,-1.25624,0.09736,0.98705
30.6187,-0.27139,-1.2826,0.05389,0.99418
30.7248,-0.12798,-1.31158,0.00221,0.99598
30.9723,0.06154,-1.34899,-0.3994,0.96894
31.043,0.08493,-1.35402,-0.47596,0.95271
31.2198,0.12454,-1.35713,-0.59353,0.87307
31.3259,0.15377,-1.35228,-0.65935,0.77861
31.3966,0.21004,-1.34603,-0.70666,0.71144
31.538,0.26134,-1.32552,-0.81392,0.57317
31.6088,0.27073,-1.31063,-0.86446,0.49694
31.8209,0.28466,-1.23416,-0.9537,0.23469
31.8562,0.28577,-1.20672,-0.95928,0.19478
31.8916,0.28662,-1.13656,-0.9627,0.15819
31.927,0.28722,-1.10099,-0.96421,0.12406
32.1037,0.28657,-1.0334,-0.95197,-0.04079
32.2805,0.27926,-0.96267,-0.91779,-0.25222
32.3159,0.27677,-0.94116,-0.90889,-0.29173
32.4219,0.26642,-0.62105,-0.87817,-0.39707
32.4927,0.25668,-0.55805,-0.85406,-0.46703
32.5634,0.24406,-0.5366,-0.82641,-0.5478
32.6341,0.22768,-0.52035,-0.79363,-0.65291
32.7755,0.17437,-0.48461,-0.68551,-0.82435
32.8462,0.1221,-0.45982,-0.55289,-0.87571
32.8816,0.12829,-0.44427,-0.50384,-0.89674
32.9876,0.19283,-0.37362,-0.38172,-0.94705
33.023,0.21912,-0.33461,-0.32752,-0.96029
33.0937,0.28196,-0.22217,-0.12275,-0.98213
33.1291,0.32901,-0.15659,-0.02534,-0.99088
33.1998,0.40489,-0.04547,0.07634,-1.00414
33.2352,0.41791,-0.00482,0.1089,-1.00869
33.3766,0.44217,0.08736,0.20169,-1.01352
33.4119,0.44461,0.09908,0.22053,-1.01166
33.4827,0.44588,0.11528,0.25594,-1.00448
33.7655,0.4459,0.13336,0.39515,-0.93095
33.8009,0.45551,0.13288,0.41499,-0.91645
33.9069,0.50413,0.12967,0.49201,-0.86501
33.9776,0.55938,0.12658,0.72762,-0.82379
34.013,0.6047,0.12491,0.75627,-0.80088
34.1191,0.80957,0.12007,0.82075,-0.7216
34.2251,0.83991,0.11717,0.87444,-0.61936
34.2958,0.84992,0.11816,0.90768,-0.52495
34.4019,0.86264,0.12999,0.9558,-0.35814
34.4726,0.87618,0.15034,0.98778,-0.29114
34.508,0.89108,0.16722,1.00423,-0.25708
34.614,1.00936,0.25135,1.05528,-0.09691
34.7555,1.08328,0.2919,1.03498,0.17966
34.8262,1.10549,0.33844,1.00887,0.25908
34.8969,1.11955,0.85999,0.98151,0.37744
35.003,1.12206,0.83013,0.93765,0.59966
35.1091,1.0933,0.7671,0.88942,0.86087
35.3212,0.9574,0.64588,0.7687,0.96523
35.3565,0.93259,0.6285,0.74206,0.97418
35.604,0.8141,0.54723,0.42046,0.99983
35.6394,0.80453,0.54372,0.36963,0.9992
35.7455,0.7841,0.55248,0.24052,0.99231
35.7808,0.77959,0.56387,0.19878,0.98863
35.8162,0.77588,0.58089,0.15415,0.98437
35.993,0.76291,0.75948,-0.10704,0.95535
36.2051,0.73293,1.11558,-0.33555,0.90578
36.2404,0.71393,1.16983,-0.37335,0.89596
36.3112,0.55367,1.25856,-0.46857,0.8748
36.3465,0.50725,1.2912,-0.59869,0.86339
36.5233,0.37296,1.35861,-0.90416,0.79442
36.5587,0.35396,1.35985,-0.91928,0.77668
36.594,0.33727,1.35859,-0.93157,0.75649
36.7355,0.2669,1.33793,-0.96348,0.61915
36.8061,0.18523,1.32415,-0.97321,0.50762
36.8769,0.16961,1.31285,-0.9802,0.42852
36.9829,0.21188,1.31174,-0.98652,0.33539
37.1597,0.28679,1.40188,-0.9879,0.20548
37.1951,0.29255,1.43382,-0.98692,0.18154
37.4426,0.15941,1.65493,-0.96815,-0.00414
37.478,0.1247,1.67395,-0.96359,-0.04545
37.584,-0.01471,1.71164,-0.94644,-0.33225
37.6547,-0.15664,1.72432,-0.93148,-0.4816
37.7254,-0.23493,1.72881,-0.91282,-0.55248
37.8315,0.11953,1.72123,-0.87628,-0.63765
37.9376,0.17481,1.69539,-0.82639,-0.71989
38.0083,0.18374,1.66522,-0.78287,-0.77801
38.079,0.18743,1.61952,-0.72749,-0.84438
38.1851,0.18764,1.50772,-0.60365,-0.97124
38.2911,0.18361,1.33495,-0.36805,-1.02875
38.3265,0.18152,1.27088,-0.32603,-1.03386
38.574,0.1572,0.96428,-0.07609,-1.01415
38.6801,0.14067,0.93288,0.07658,-0.9918
38.7154,0.13391,0.93377,0.13429,-0.98305
38.7861,0.11742,0.94693,0.23634,-0.96359
38.9276,0.06216,0.9943,0.37609,-0.91601
39.0336,-0.01971,1.03287,0.46684,-0.87022
39.2458,-0.127,1.0958,0.68709,-0.74471
39.2811,-0.13749,1.10371,0.72055,-0.71949
39.3872,-0.16368,1.12277,0.81003,-0.6394
39.4226,-0.17273,1.12756,0.83584,-0.61205
39.5286,-0.22454,1.13778,0.90101,-0.52897
39.7407,-0.46348,1.1457,0.97939,-0.34744
39.8115,-0.46011,1.146,0.99113,-0.25107
39.8468,-0.45707,1.14586,0.99444,-0.15793
40.0236,-0.43391,1.14329,0.98923,0.15451
40.3065,-0.37901,1.13856,0.9273,0.40037
40.4479,-0.34225,1.14,0.87591,0.54731
40.6247,-0.22956,1.15328,0.78734,0.75891
40.66,-0.17676,1.15902,0.76404,0.80208
40.7308,-0.15785,1.17556,0.70222,0.87647
40.8014,-0.1495,1.20078,0.46187,0.92542
41.0136,-0.13981,1.33484,0.1802,0.96893
41.049,-0.13956,1.34281,0.14871,0.96796
41.1904,-0.14245,1.30321,0.03022,0.95341
41.2965,-0.14947,1.25786,-0.0605,0.93519
41.5086,-0.16118,1.17986,-0.3268,0.8866
41.5439,-0.15778,1.16919,-0.4858,0.87718
41.6147,-0.14063,1.14978,-0.59312,0.85725
41.6853,-0.11684,1.13288,-0.64583,0.83578
41.7914,-0.0905,1.1117,-0.70759,0.79998
41.8268,-0.08605,1.10559,-0.72649,0.78667
42.0389,-0.09419,1.07713,-0.84404,0.64416
42.0743,-0.10079,1.07365,-0.87033,0.59002
42.2157,-0.15772,1.06317,-0.99041,0.36688
42.2511,-0.20143,1.06144,-1.0028,0.31357
42.2864,-0.37283,1.06007,-1.01108,0.26225
42.4632,-0.75125,1.0593,-1.02315,0.02667
42.4986,-0.76207,1.06051,-1.02133,-0.02647
42.64,-0.77615,1.07114,-1.001,-0.23964
42.6754,-0.7774,1.07556,-0.9924,-0.28525
42.7814,-0.77902,1.09472,-0.95665,-0.40216
42.8875,-0.77891,1.12786,-0.90338,-0.4957
43.2057,-0.77494,1.46592,-0.65709,-0.71621
43.2411,-0.77439,1.4546,-0.62493,-0.74151
43.2764,-0.77384,1.43613,-0.59297,-0.76724
43.5593,-0.7702,1.20708,-0.34711,-0.94068
43.736,-0.76938,1.04087,-0.14967,-0.99145
43.8068,-0.7696,0.97752,-0.04491,-0.99752
43.8421,-0.76986,0.94768,0.07659,-0.99754
43.8775,-0.77024,0.89235,0.13435,-0.9956
44.0542,-0.77447,0.58507,0.30639,-0.96254
44.1957,-0.7824,0.50997,0.43655,-0.91441
44.2664,-0.78912,0.49289,0.50971,-0.88436
44.4785,-0.83065,0.39806,0.69778,-0.77025
44.5846,-0.8767,0.36488,0.77055,-0.6953
44.6907,-0.92576,0.33915,0.83572,-0.5872
44.7967,-0.92118,0.31689,0.8933,-0.39822
45.0796,-0.88653,0.26304,0.99939,-0.13188
45.1149,-0.88987,0.25625,1.0059,-0.07711
45.1503,-0.89816,0.24932,1.01026,0.02414
45.1857,-0.9122,0.24214,1.01218,0.10886
45.2564,-0.95644,0.22666,1.00838,0.20025
45.3978,-1.03325,0.18049,0.97007,0.33206
45.4685,-1.02962,0.13262,0.93698,0.39057
45.5392,-1.01144,0.06791,0.89684,0.44748
45.716,-0.95524,-0.08049,0.78496,0.59287
45.8221,-0.93079,-0.1544,0.72364,0.69277
45.9281,-0.91806,-0.20862,0.66594,0.81205
46.1049,-0.9134,-0.23082,0.56188,0.94376
46.1757,-0.91464,-0.24194,0.5033,0.96584
46.2817,-0.91767,-0.27881,0.22162,0.98408
46.3171,-0.91868,-0.29566,0.16302,0.98751
46.4231,-0.92049,-0.35515,0.04638,0.99182
46.4939,-0.91984,-0.39875,-0.02932,0.99018
46.5647,-0.91736,-0.44363,-0.1328,0.98477
46.6355,-0.91298,-0.48881,-0.29051,0.97402
46.8473,-0.88816,-0.61908,-0.56194,0.86187
46.9535,-0.86923,-0.67776,-0.61335,0.7666
47.1304,-0.82797,-0.75654,-0.68784,0.61324
47.2012,-0.80658,-0.77799,-0.72228,0.55973
47.3069,-0.76335,-0.79789,-0.80262,0.48899
47.3423,-0.74116,-0.80155,-0.88811,0.46662
47.4838,-0.61823,-0.80416,-1.01593,0.37567
47.5192,-0.6138,-0.80272,-1.01258,0.35034
47.59,-0.60927,-0.79899,-1.00027,0.28832
47.7316,-0.60048,-0.79649,-0.96486,0.02712
47.8019,-0.59252,-0.80258,-0.94431,-0.03894
48.0142,-0.53623,-0.86168,-0.8749,-0.18484
48.085,-0.49946,-0.89224,-0.84985,-0.23405
48.3676,-0.27004,-1.05349,-0.74127,-0.52083
48.4738,-0.18792,-1.12798,-0.69627,-0.73559
48.5092,-0.1684,-1.15529,-0.68051,-0.77178
48.5446,-0.15318,-1.18407,-0.66423,-0.80212
48.6153,-0.13292,-1.24297,-0.6294,-0.85289
48.7918,-0.09058,-1.35187,-0.49194,-0.94245
48.8272,-0.06122,-1.36509,-0.40812,-0.95505
48.9687,0.13478,-1.39658,-0.16803,-0.9877
49.0041,0.16205,-1.40013,-0.10593,-0.99118
49.0749,0.19928,-1.40335,0.06355,-0.99197
49.1103,0.21401,-1.40324,0.13479,-0.9891
49.2165,0.26284,-1.39634,0.26563,-0.96831
49.3575,0.39092,-1.36914,0.38578,-0.91618
